Li,DEPTHUPPER
187.266,2116.0
188.41649999999998,2129.0
72.57,820.0
72.57,820.0
43.541999999999994,492.0
43.541999999999994,492.0
43.541999999999994,492.0
102.74849999999999,1161.0
130.095,1470.0
160.539,1814.0
178.239,2014.0
165.76049999999998,1873.0
187.5315,2119.0
217.44449999999998,2457.0
201.78,2280.0
223.551,2526.0
210.807,2382.0
150.36149999999998,1699.0
173.3715,1959.0
194.523,2198.0
123.1035,1391.0
123.723,1398.0
148.67999999999998,1680.0
152.1315,1719.0
160.893,1818.0
166.1145,1877.0
83.898,948.0
106.023,1198.0
119.0325,1345.0
259.0395,2927.0
259.836,2936.0
293.289,3314.0
290.63399999999996,3284.0
207.0015,2339.0
208.152,2352.0
84.783,958.0
118.5015,1339.0
125.139,1414.0
110.3595,1247.0
108.5895,1227.0
120.18299999999999,1358.0
151.60049999999998,1713.0
152.1315,1719.0
158.8575,1795.0
157.0875,1775.0
157.9725,1785.0
104.78399999999999,1184.0
122.57249999999999,1385.0
122.57249999999999,1385.0
133.281,1506.0
106.81949999999999,1207.0
102.48299999999999,1158.0
94.695,1070.0
94.695,1070.0
8.673,98.0
59.2065,669.0
187.88549999999998,2123.0
190.80599999999998,2156.0
187.266,2116.0
214.2585,2421.0
215.76299999999998,2438.0
223.905,2530.0
229.392,2592.0
225.0555,2543.0
228.2415,2579.0
227.62199999999999,2572.0
233.463,2638.0
226.206,2556.0
229.6575,2595.0
227.09099999999998,2566.0
228.50699999999998,2582.0
225.85199999999998,2552.0
226.737,2562.0
228.2415,2579.0
245.0565,2769.0
247.97699999999998,2802.0
355.68149999999997,4019.0
330.99,3740.0
362.0535,4091.0
359.48699999999997,4062.0
349.30949999999996,3947.0
373.647,4222.0
377.18699999999995,4262.0
371.0805,4193.0
371.6115,4199.0
371.346,4196.0
365.5935,4131.0
374.532,4232.0
375.1515,4239.0
374.001,4226.0
375.417,4242.0
184.965,2090.0
89.38499999999999,1010.0
90.0045,1017.0
178.239,2014.0
60.976499999999994,689.0
55.1355,623.0
50.799,574.0
24.691499999999998,279.0
14.514,164.0
353.3805,3993.0
317.9805,3593.0
318.51149999999996,3599.0
351.876,3976.0
310.635,3510.0
293.55449999999996,3317.0
351.0795,3967.0
367.0095,4147.0
348.69,3940.0
349.30949999999996,3947.0
333.645,3770.0
315.591,3566.0
257.53499999999997,2910.0
36.0,3.186
8.0,0.708
38.0,3.363
11.5,1.01775
6.0,0.5309999999999999
27.0,2.3895
7.1,0.62835
6.9,1040.0
1.95,10130.0
1.9,9880.0
1.95,6420.0
1.95,10120.0
3.8,8685.0
7.4,11230.0
3.2,9355.0
6.0,11348.0
11.0,11772.0
3.7,9343.0
3.3,8688.0
3.2,8856.0
3.7,8896.0
15.0,13590.0
13.0,12816.0
4.0,9074.0
4.0,9085.0
6.0,11114.0
3.5,8923.0
10.0,12960.0
3.4,8688.0
3.7,9860.0
5.1,4898.0
2.6,3327.0
5.0,4602.0
5.4,5785.0
5.9,8994.0
9.9,11434.0
4.2,10614.0
6.7,10760.0
2.1,7730.0
5.7,11510.0
5.1,10027.0
7.5,9820.0
10.0,10562.0
6.5,13982.0
35.0,18480.0
5.2,11465.0
6.9,14467.0
6.9,13505.0
7.1,12870.0
2.4,8270.0
12.0,13960.0
4.2,12014.0
5.6,13352.0
7.0,5675.0
39.3,14644.0
39.0,14644.0
28.8,12702.0
4.83,5353.0
4.08,8223.0
41.1,12558.0
43.0,14889.0
1.79,6975.0
1.79,7984.0
2.25,8246.0
5.5,13228.0
1.97,6405.0
1.74,7860.0
5.03,9546.0
0.63,6759.0
0.58,6588.0
4.89,10620.0
2.21,7260.0
9.2,9393.0
8.7,7476.0
35.0,11408.0
8.8,6290.0
66.0,13338.0
64.0,14316.0
63.0,14272.0
54.0,13565.0
74.0,13862.0
8.7,7876.0
74.0,13905.0
9.0,6440.0
42.0,12170.0
42.0,12320.0
45.0,11996.0
32.0,9294.0
22.0,9302.0
18.8,1.6638
18.3,1.61955
1.59,8173.0
1.5,8180.0
1.49,7794.0
1.31,8050.0
2.1,7687.0
1.79,7590.0
2.53,0.22390499999999997
1.84,8063.0
1.43,5998.0
1.97,7485.0
1.33,7251.0
3.06,8039.0
2.47,7028.0
2.92,7199.0
1.56,8006.0
1.33,7288.0
1.83,7400.0
2.41,7569.0
2.55,7618.0
647.112,7312.0
51.153,578.0
156.291,1766.0
239.2155,2703.0
218.8605,2473.0
224.259,2534.0
137.352,1552.0
137.529,1554.0
139.7415,1579.0
138.414,1564.0
137.9715,1559.0
139.299,1574.0
129.033,1458.0
129.1215,1459.0
136.20149999999998,1539.0
140.007,1582.0
135.49349999999998,1531.0
83.19,940.0
250.63199999999998,2832.0
242.93249999999998,2745.0
214.4355,2423.0
240.189,2714.0
37.347,422.0
146.6445,1657.0
147.441,1666.0
146.025,1650.0
146.99849999999998,1661.0
153.72449999999998,1737.0
119.121,1346.0
259.305,2930.0
174.69899999999998,1974.0
176.11499999999998,1990.0
184.25699999999998,2082.0
225.5865,2549.0
226.737,2562.0
213.816,2416.0
218.3295,2467.0
226.56,2560.0
262.5795,2967.0
253.3755,2863.0
227.8875,2575.0
252.04799999999997,2848.0
253.3755,2863.0
235.587,2662.0
117.52799999999999,1328.0
97.79249999999999,1105.0
98.589,1114.0
88.76549999999999,1003.0
93.80999999999999,1060.0
102.2175,1155.0
239.9235,2711.0
243.2865,2749.0
243.021,2746.0
235.3215,2659.0
126.55499999999999,1430.0
117.17399999999999,1324.0
108.50099999999999,1226.0
101.15549999999999,1143.0
100.713,1138.0
100.18199999999999,1132.0
100.9785,1141.0
247.79999999999998,2800.0
167.97299999999998,1898.0
205.93949999999998,2327.0
133.54649999999998,1509.0
137.529,1554.0
129.033,1458.0
140.0955,1583.0
138.237,1562.0
260.19,2940.0
265.23449999999997,2997.0
177.0,2000.0
180.0975,2035.0
180.45149999999998,2039.0
172.1325,1945.0
179.5665,2029.0
174.9645,1977.0
166.203,1878.0
223.1085,2521.0
218.24099999999999,2466.0
217.44449999999998,2457.0
154.344,1744.0
169.83149999999998,1919.0
125.847,1422.0
170.5395,1927.0
121.776,1376.0
123.192,1392.0
170.982,1932.0
189.56699999999998,2142.0
156.5565,1769.0
223.46249999999998,2525.0
225.67499999999998,2550.0
228.77249999999998,2585.0
230.631,2606.0
227.8875,2575.0
136.3785,1541.0
119.3865,1349.0
112.21799999999999,1268.0
89.1195,1007.0
53.985,610.0
257.181,2906.0
247.3575,2795.0
237.17999999999998,2680.0
249.92399999999998,2824.0
247.3575,2795.0
246.82649999999998,2789.0
244.17149999999998,2759.0
248.331,2806.0
53.985,610.0
264.26099999999997,2986.0
209.391,2366.0
246.207,2782.0
249.8355,2823.0
163.017,1842.0
280.722,3172.0
288.5985,3261.0
280.54499999999996,3170.0
238.95,2700.0
241.25099999999998,2726.0
277.18199999999996,3132.0
279.306,3156.0
275.6775,3115.0
278.5095,3147.0
257.0925,2905.0
181.6905,2053.0
288.864,3264.0
296.91749999999996,3355.0
278.3325,3145.0
173.283,1958.0
293.466,3316.0
268.06649999999996,3029.0
273.642,3092.0
270.54449999999997,3057.0
187.44299999999998,2118.0
260.013,2938.0
228.861,2586.0
229.6575,2595.0
228.2415,2579.0
235.8525,2665.0
235.8525,2665.0
242.04749999999999,2735.0
194.7,2200.0
254.88,2880.0
152.6625,1725.0
171.69,1940.0
164.256,1856.0
161.95499999999998,1830.0
174.2565,1969.0
257.2695,2907.0
263.72999999999996,2980.0
269.925,3050.0
275.6775,3115.0
277.005,3130.0
286.74,3240.0
285.501,3226.0
294.882,3332.0
287.8905,3253.0
298.245,3370.0
250.63199999999998,2832.0
285.147,3222.0
281.43,3180.0
265.67699999999996,3002.0
251.33999999999997,2840.0
256.65,2900.0
258.6855,2923.0
150.45,1700.0
255.765,2890.0
211.0725,2385.0
104.78399999999999,1184.0
264.615,2990.0
272.049,3074.0
272.1375,3075.0
274.9695,3107.0
263.907,2982.0
261.87149999999997,2959.0
263.1105,2973.0
265.9425,3005.0
267.09299999999996,3018.0
228.4185,2581.0
241.78199999999998,2732.0
263.376,2976.0
266.65049999999997,3013.0
216.29399999999998,2444.0
217.00199999999998,2452.0
249.3045,2817.0
247.79999999999998,2800.0
172.929,1954.0
170.80499999999998,1930.0
170.628,1928.0
178.06199999999998,2012.0
216.47099999999998,2446.0
233.64,2640.0
157.4415,1779.0
289.74899999999997,3274.0
284.793,3218.0
270.45599999999996,3056.0
275.5005,3113.0
295.413,3338.0
263.376,2976.0
177.0,2000.0
220.36499999999998,2490.0
226.206,2556.0
234.4365,2649.0
178.06199999999998,2012.0
294.174,3324.0
239.83499999999998,2710.0
255.765,2890.0
269.925,3050.0
243.90599999999998,2756.0
275.058,3108.0
240.36599999999999,2716.0
246.4725,2785.0
295.1475,3335.0
301.077,3402.0
304.44,3440.0
303.4665,3429.0
215.32049999999998,2433.0
294.174,3324.0
283.2,3200.0
311.43149999999997,3519.0
287.625,3250.0
296.121,3346.0
284.262,3212.0
269.748,3048.0
274.173,3098.0
246.738,2788.0
237.357,2682.0
252.4905,2853.0
234.34799999999998,2648.0
214.61249999999998,2425.0
231.6045,2617.0
241.428,2728.0
210.1875,2375.0
189.56699999999998,2142.0
254.0835,2871.0
272.1375,3075.0
242.66699999999997,2742.0
243.552,2752.0
280.54499999999996,3170.0
272.757,3082.0
254.88,2880.0
163.548,1848.0
200.0985,2261.0
167.619,1894.0
192.92999999999998,2180.0
186.2925,2105.0
253.10999999999999,2860.0
190.0095,2147.0
220.011,2486.0
189.12449999999998,2137.0
141.6,1600.0
281.253,3178.0
287.80199999999996,3252.0
289.21799999999996,3268.0
269.8365,3049.0
275.1465,3109.0
175.67249999999999,1985.0
263.28749999999997,2975.0
273.90749999999997,3095.0
275.589,3114.0
255.765,2890.0
271.2525,3065.0
275.76599999999996,3116.0
267.801,3026.0
186.027,2102.0
282.138,3188.0
73.0125,825.0
236.295,2670.0
247.8885,2801.0
256.65,2900.0
205.7625,2325.0
234.34799999999998,2648.0
238.5075,2695.0
202.7535,2291.0
253.55249999999998,2865.0
253.55249999999998,2865.0
265.4115,2999.0
256.7385,2901.0
282.4035,3191.0
283.2,3200.0
200.0985,2261.0
280.368,3168.0
283.90799999999996,3208.0
261.34049999999996,2953.0
268.7745,3037.0
191.868,2168.0
273.5535,3091.0
278.8635,3151.0
278.775,3150.0
283.377,3202.0
286.917,3242.0
204.612,2312.0
283.90799999999996,3208.0
280.2795,3167.0
294.351,3326.0
291.342,3292.0
292.404,3304.0
292.758,3308.0
283.8195,3207.0
204.96599999999998,2316.0
293.466,3316.0
300.36899999999997,3394.0
298.599,3374.0
293.55449999999996,3317.0
288.687,3262.0
197.00099999999998,2226.0
308.5995,3487.0
306.2985,3461.0
112.83749999999999,1275.0
299.7495,3387.0
302.316,3416.0
283.731,3206.0
272.049,3074.0
99.5625,1125.0
268.59749999999997,3035.0
285.85499999999996,3230.0
267.447,3022.0
270.633,3058.0
241.605,2730.0
257.53499999999997,2910.0
164.60999999999999,1860.0
158.59199999999998,1792.0
123.1035,1391.0
221.60399999999998,2504.0
201.60299999999998,2278.0
186.6465,2109.0
204.612,2312.0
205.7625,2325.0
166.73399999999998,1884.0
416.12699999999995,4702.0
257.181,2906.0
212.93099999999998,2406.0
218.8605,2473.0
218.595,2470.0
227.445,2570.0
279.0405,3153.0
178.947,2022.0
247.3575,2795.0
118.58999999999999,1340.0
270.279,3054.0
273.90749999999997,3095.0
324.1755,3663.0
153.636,1736.0
153.9015,1739.0
154.6095,1747.0
155.22899999999998,1754.0
187.7085,2121.0
153.636,1736.0
150.981,1706.0
264.792,2992.0
310.635,3510.0
254.79149999999998,2879.0
166.73399999999998,1884.0
275.76599999999996,3116.0
200.62949999999998,2267.0
292.758,3308.0
182.487,2062.0
215.94,2440.0
354.61949999999996,4007.0
182.31,2060.0
302.847,3422.0
320.6355,3623.0
349.1325,3945.0
411.525,4650.0
197.355,2230.0
377.895,4270.0
403.20599999999996,4556.0
358.07099999999997,4046.0
358.07099999999997,4046.0
202.488,2288.0
186.6465,2109.0
232.047,2622.0
227.8875,2575.0
238.95,2700.0
229.923,2598.0
230.5425,2605.0
220.4535,2491.0
260.6325,2945.0
97.35,1100.0
91.332,1032.0
81.8625,925.0
125.4045,1417.0
113.19149999999999,1279.0
111.50999999999999,1260.0
550.47,6220.0
739.4174999999999,8355.0
687.468,7768.0
283.02299999999997,3198.0
283.02299999999997,3198.0
283.02299999999997,3198.0
306.4755,3463.0
306.4755,3463.0
306.4755,3463.0
306.4755,3463.0
306.4755,3463.0
306.4755,3463.0
270.81,3060.0
678.6179999999999,7668.0
338.77799999999996,3828.0
338.77799999999996,3828.0
338.77799999999996,3828.0
338.77799999999996,3828.0
338.77799999999996,3828.0
379.66499999999996,4290.0
379.66499999999996,4290.0
379.66499999999996,4290.0
379.66499999999996,4290.0
674.193,7618.0
266.20799999999997,3008.0
266.20799999999997,3008.0
266.20799999999997,3008.0
266.20799999999997,3008.0
266.20799999999997,3008.0
266.739,3014.0
269.3055,3043.0
269.3055,3043.0
269.3055,3043.0
680.742,7692.0
269.3055,3043.0
267.978,3028.0
267.978,3028.0
267.978,3028.0
267.978,3028.0
267.978,3028.0
271.2525,3065.0
271.2525,3065.0
271.2525,3065.0
271.2525,3065.0
271.2525,3065.0
399.93149999999997,4519.0
396.7455,4483.0
396.7455,4483.0
396.7455,4483.0
396.7455,4483.0
317.361,3586.0
317.361,3586.0
317.361,3586.0
317.361,3586.0
273.111,3086.0
273.111,3086.0
273.111,3086.0
273.111,3086.0
317.007,3582.0
317.007,3582.0
317.007,3582.0
317.007,3582.0
317.007,3582.0
375.23999999999995,4240.0
375.23999999999995,4240.0
375.23999999999995,4240.0
271.695,3070.0
271.695,3070.0
271.695,3070.0
271.695,3070.0
265.5,3000.0
265.5,3000.0
317.715,3590.0
317.715,3590.0
932.8784999999999,10541.0
317.715,3590.0
317.715,3590.0
317.715,3590.0
317.361,3586.0
317.361,3586.0
317.361,3586.0
317.361,3586.0
272.049,3074.0
272.049,3074.0
272.049,3074.0
940.8435,10631.0
272.049,3074.0
399.135,4510.0
399.135,4510.0
399.135,4510.0
399.135,4510.0
397.36499999999995,4490.0
397.36499999999995,4490.0
397.36499999999995,4490.0
397.36499999999995,4490.0
397.36499999999995,4490.0
1065.6285,12041.0
397.36499999999995,4490.0
288.687,3262.0
288.687,3262.0
270.81,3060.0
270.81,3060.0
270.81,3060.0
270.81,3060.0
277.005,3130.0
277.005,3130.0
277.005,3130.0
739.4174999999999,8355.0
277.005,3130.0
399.135,4510.0
317.007,3582.0
317.007,3582.0
317.007,3582.0
317.007,3582.0
289.74899999999997,3274.0
272.3145,3077.0
272.3145,3077.0
272.3145,3077.0
272.3145,3077.0
272.3145,3077.0
272.3145,3077.0
272.3145,3077.0
352.1415,3979.0
352.1415,3979.0
352.1415,3979.0
352.1415,3979.0
352.1415,3979.0
352.1415,3979.0
706.4955,7983.0
352.1415,3979.0
820.395,9270.0
820.395,9270.0
812.784,9184.0
820.395,9270.0
826.1474999999999,9335.0
826.1474999999999,9335.0
826.1474999999999,9335.0
827.4749999999999,9350.0
831.9,9400.0
831.9,9400.0
831.9,9400.0
826.1474999999999,9335.0
831.9,9400.0
690.3,7800.0
826.1474999999999,9335.0
826.1474999999999,9335.0
831.9,9400.0
831.9,9400.0
647.7315,7319.0
647.7315,7319.0
707.2919999999999,7992.0
707.2919999999999,7992.0
625.9604999999999,7073.0
625.9604999999999,7073.0
734.019,8294.0
731.718,8268.0
738.621,8346.0
733.5765,8289.0
779.5079999999999,8808.0
733.5765,8289.0
736.497,8322.0
685.875,7750.0
844.644,9544.0
852.6975,9635.0
852.6975,9635.0
844.644,9544.0
852.6975,9635.0
873.495,9870.0
873.495,9870.0
873.495,9870.0
873.495,9870.0
866.769,9794.0
866.769,9794.0
866.769,9794.0
866.769,9794.0
839.865,9490.0
797.8275,9015.0
797.8275,9015.0
797.8275,9015.0
797.8275,9015.0
806.6775,9115.0
806.6775,9115.0
812.43,9180.0
806.6775,9115.0
812.43,9180.0
812.43,9180.0
792.6945,8957.0
792.6945,8957.0
792.6945,8957.0
792.6945,8957.0
800.4825,9045.0
800.4825,9045.0
800.4825,9045.0
800.4825,9045.0
807.5625,9125.0
739.4174999999999,8355.0
721.452,8152.0
807.5625,9125.0
807.5625,9125.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
807.12,9120.0
838.9799999999999,9480.0
838.9799999999999,9480.0
824.3774999999999,9315.0
838.9799999999999,9480.0
845.529,9554.0
840.75,9500.0
840.75,9500.0
832.785,9410.0
832.785,9410.0
832.785,9410.0
832.785,9410.0
832.785,9410.0
834.732,9432.0
718.0889999999999,8114.0
791.1015,8939.0
791.1015,8939.0
791.1015,8939.0
791.1015,8939.0
805.6155,9103.0
805.6155,9103.0
805.6155,9103.0
789.597,8922.0
789.597,8922.0
789.597,8922.0
789.597,8922.0
798.447,9022.0
798.447,9022.0
798.447,9022.0
798.447,9022.0
803.226,9076.0
803.226,9076.0
803.226,9076.0
803.226,9076.0
790.836,8936.0
804.288,9088.0
788.712,8912.0
788.712,8912.0
788.712,8912.0
802.9604999999999,9073.0
802.9604999999999,9073.0
802.9604999999999,9073.0
802.9604999999999,9073.0
655.785,7410.0
802.9604999999999,9073.0
800.4825,9045.0
800.4825,9045.0
800.4825,9045.0
800.4825,9045.0
814.9079999999999,9208.0
814.9079999999999,9208.0
814.9079999999999,9208.0
814.9079999999999,9208.0
793.491,8966.0
793.491,8966.0
793.491,8966.0
793.491,8966.0
793.491,8966.0
793.491,8966.0
807.5625,9125.0
807.5625,9125.0
807.5625,9125.0
807.5625,9125.0
807.5625,9125.0
808.713,9138.0
808.713,9138.0
822.6959999999999,9296.0
822.6959999999999,9296.0
822.6959999999999,9296.0
822.6959999999999,9296.0
822.6959999999999,9296.0
822.6959999999999,9296.0
822.6959999999999,9296.0
822.6959999999999,9296.0
802.164,9064.0
802.164,9064.0
802.164,9064.0
802.164,9064.0
817.209,9234.0
817.209,9234.0
817.209,9234.0
817.209,9234.0
797.8275,9015.0
797.8275,9015.0
808.4475,9135.0
797.8275,9015.0
857.2109999999999,9686.0
857.2109999999999,9686.0
857.2109999999999,9686.0
809.952,9152.0
809.952,9152.0
809.952,9152.0
824.9085,9321.0
824.9085,9321.0
824.9085,9321.0
739.4174999999999,8355.0
824.9085,9321.0
824.9085,9321.0
824.9085,9321.0
824.9085,9321.0
795.1725,8985.0
795.1725,8985.0
795.1725,8985.0
795.1725,8985.0
809.4209999999999,9146.0
809.4209999999999,9146.0
809.4209999999999,9146.0
809.4209999999999,9146.0
788.889,8914.0
788.889,8914.0
788.889,8914.0
788.889,8914.0
788.889,8914.0
803.4915,9079.0
803.4915,9079.0
803.4915,9079.0
803.4915,9079.0
803.4915,9079.0
803.4915,9079.0
803.4915,9079.0
803.4915,9079.0
746.055,8430.0
746.055,8430.0
746.055,8430.0
796.5,9000.0
746.055,8430.0
596.49,6740.0
596.49,6740.0
596.49,6740.0
828.8025,9365.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
793.4024999999999,8965.0
678.7065,7669.0
678.7065,7669.0
618.3494999999999,6987.0
618.3494999999999,6987.0
697.203,7878.0
697.203,7878.0
697.203,7878.0
704.9024999999999,7965.0
704.9024999999999,7965.0
704.9024999999999,7965.0
709.3275,8015.0
855.795,9670.0
715.0799999999999,8080.0
715.0799999999999,8080.0
715.0799999999999,8080.0
708.885,8010.0
699.5925,7905.0
699.5925,7905.0
705.3449999999999,7970.0
705.3449999999999,7970.0
705.3449999999999,7970.0
709.1505,8013.0
711.894,8044.0
609.765,6890.0
609.765,6890.0
609.765,6890.0
615.9599999999999,6960.0
615.9599999999999,6960.0
615.9599999999999,6960.0
641.1825,7245.0
641.1825,7245.0
641.1825,7245.0
577.905,6530.0
591.9765,6689.0
714.9915,8079.0
714.9915,8079.0
714.9915,8079.0
717.0269999999999,8102.0
717.0269999999999,8102.0
469.58099999999996,5306.0
469.66949999999997,5307.0
469.8465,5309.0
515.9549999999999,5830.0
515.9549999999999,5830.0
515.9549999999999,5830.0
550.47,6220.0
487.28099999999995,5506.0
741.453,8378.0
445.155,5030.0
445.155,5030.0
577.905,6530.0
577.905,6530.0
559.0545,6317.0
603.3045,6817.0
609.057,6882.0
609.057,6882.0
609.057,6882.0
544.7175,6155.0
806.235,9110.0
544.7175,6155.0
544.7175,6155.0
703.752,7952.0
705.3449999999999,7970.0
548.169,6194.0
709.947,8022.0
468.16499999999996,5290.0
670.8299999999999,7580.0
670.8299999999999,7580.0
832.3425,9405.0
670.8299999999999,7580.0
674.5469999999999,7622.0
719.0625,8125.0
704.0174999999999,7955.0
544.7175,6155.0
537.903,6078.0
539.319,6094.0
514.9815,5819.0
514.9815,5819.0
835.8824999999999,9445.0
541.266,6116.0
541.266,6116.0
547.1954999999999,6183.0
534.6284999999999,6041.0
529.1415,5979.0
1005.891,11366.0
533.7434999999999,6031.0
533.7434999999999,6031.0
536.3985,6061.0
537.903,6078.0
537.6374999999999,6075.0
539.4075,6095.0
803.5799999999999,9080.0
539.4075,6095.0
700.1234999999999,7911.0
713.5754999999999,8063.0
560.2049999999999,6330.0
562.5944999999999,6357.0
803.5799999999999,9080.0
548.6999999999999,6200.0
540.735,6110.0
540.735,6110.0
540.735,6110.0
538.1685,6081.0
539.4075,6095.0
543.567,6142.0
803.5799999999999,9080.0
525.6899999999999,5940.0
639.1469999999999,7222.0
538.1685,6081.0
545.16,6160.0
545.16,6160.0
545.16,6160.0
538.3455,6083.0
547.9035,6191.0
547.9035,6191.0
547.9035,6191.0
803.5799999999999,9080.0
553.9214999999999,6259.0
553.9214999999999,6259.0
699.5925,7905.0
699.5925,7905.0
705.3449999999999,7970.0
705.3449999999999,7970.0
705.3449999999999,7970.0
709.1505,8013.0
507.7245,5737.0
803.5799999999999,9080.0
509.3175,5755.0
561.798,6348.0
561.798,6348.0
561.798,6348.0
523.92,5920.0
540.558,6108.0
741.453,8378.0
516.9285,5841.0
672.5999999999999,7600.0
672.5999999999999,7600.0
688.707,7782.0
688.707,7782.0
10.0,6140.0
702.4245,7937.0
702.4245,7937.0
702.4245,7937.0
554.6295,6267.0
554.6295,6267.0
554.6295,6267.0
546.4875,6175.0
543.567,6142.0
544.1865,6149.0
596.7555,6743.0
557.8154999999999,6303.0
578.79,6540.0
551.9744999999999,6237.0
513.477,5802.0
545.16,6160.0
551.886,6236.0
670.476,7576.0
673.3965,7609.0
829.6875,9375.0
702.0704999999999,7933.0
398.25,4500.0
455.775,5150.0
464.0055,5243.0
590.5604999999999,6673.0
592.6845,6697.0
517.9019999999999,5852.0
517.9019999999999,5852.0
829.6875,9375.0
517.9019999999999,5852.0
511.88399999999996,5784.0
535.779,6054.0
563.391,6366.0
598.6139999999999,6764.0
164.0,6200.0
4.0,6336.0
825.351,9326.0
559.674,6324.0
5.0,6327.0
551.886,6236.0
825.351,9326.0
642.5985,7261.0
642.5985,7261.0
570.117,6442.0
861.636,9736.0
570.117,6442.0
570.117,6442.0
547.284,6184.0
566.223,6398.0
520.7339999999999,5884.0
522.2384999999999,5901.0
513.654,5804.0
522.2384999999999,5901.0
513.654,5804.0
520.7339999999999,5884.0
829.4219999999999,9372.0
513.654,5804.0
518.079,5854.0
518.079,5854.0
518.079,5854.0
510.114,5764.0
510.114,5764.0
510.114,5764.0
510.114,5764.0
520.911,5886.0
520.911,5886.0
524.3625,5925.0
524.3625,5925.0
520.911,5886.0
524.3625,5925.0
524.3625,5925.0
513.1229999999999,5798.0
513.1229999999999,5798.0
513.1229999999999,5798.0
520.911,5886.0
741.453,8378.0
835.971,9446.0
513.1229999999999,5798.0
524.982,5932.0
524.982,5932.0
524.982,5932.0
518.61,5860.0
518.61,5860.0
518.61,5860.0
518.61,5860.0
524.982,5932.0
660.033,7458.0
660.033,7458.0
660.033,7458.0
660.033,7458.0
517.725,5850.0
513.3,5800.0
450.28799999999995,5088.0
444.7125,5025.0
476.83799999999997,5388.0
478.8735,5411.0
809.8634999999999,9151.0
702.5129999999999,7938.0
702.5129999999999,7938.0
702.5129999999999,7938.0
702.5129999999999,7938.0
705.168,7968.0
705.168,7968.0
705.168,7968.0
705.168,7968.0
712.0709999999999,8046.0
712.0709999999999,8046.0
816.324,9224.0
712.0709999999999,8046.0
712.0709999999999,8046.0
509.58299999999997,5758.0
509.58299999999997,5758.0
509.58299999999997,5758.0
509.58299999999997,5758.0
515.601,5826.0
515.601,5826.0
548.6999999999999,6200.0
548.6999999999999,6200.0
548.6999999999999,6200.0
814.1999999999999,9200.0
644.28,7280.0
641.625,7250.0
646.935,7310.0
574.011,6486.0
567.285,6410.0
535.071,6046.0
535.071,6046.0
535.071,6046.0
848.8919999999999,9592.0
542.505,6130.0
542.505,6130.0
542.505,6130.0
542.505,6130.0
542.505,6130.0
542.505,6130.0
538.257,6082.0
538.257,6082.0
538.257,6082.0
563.391,6366.0
848.8919999999999,9592.0
569.9399999999999,6440.0
574.896,6496.0
568.8779999999999,6428.0
848.8919999999999,9592.0
625.6065,7069.0
625.6065,7069.0
625.6065,7069.0
625.6065,7069.0
625.6065,7069.0
625.6065,7069.0
625.6065,7069.0
625.6065,7069.0
625.6065,7069.0
625.6065,7069.0
840.75,9500.0
625.6065,7069.0
578.259,6534.0
